activation_month,observation_month,months_since_activation,revenue_lifecycle_state,persona,initial_subscription_group,segment_level,companies,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,total_revenue,activated_cohort_size,cohort_state_share_pct
2025-10-01,2026-04-01,6,At-risk,Bikers_Drivers,ALL,persona,5,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100,5.0
2025-10-01,2026-04-01,6,Churned proxy,Bikers_Drivers,ALL,persona,26,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100,26.0
2025-10-01,2026-04-01,6,Never monetized,Bikers_Drivers,ALL,persona,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100,1.0
2025-10-01,2026-04-01,6,Active,Cleaning_CallCenters,ALL,persona,6,11.00000000000000000000,10.19393999999994346000,4.00000000000000000000,30.57164626246575596000,55.76558626246569942000,6,100.0
2025-10-01,2026-04-01,6,Active,Consultant,ALL,persona,182,1454.41516129032258000000,3042.57807719998334190700,235.88000000000000000000,5727.03317125479436697223,10459.90640974510028887923,202,90.1
2025-10-01,2026-04-01,6,At-risk,Consultant,ALL,persona,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,202,1.98
2025-10-01,2026-04-01,6,Churned proxy,Consultant,ALL,persona,16,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,202,7.92
2025-10-01,2026-04-01,6,Active,Developer_IT,ALL,persona,73,651.48958333300000000000,949.25619719999485665000,56.18000000000000000000,1769.69508011397264562127,3426.62086064696750227127,91,80.22
2025-10-01,2026-04-01,6,At-risk,Developer_IT,ALL,persona,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,91,3.3
2025-10-01,2026-04-01,6,Churned proxy,Developer_IT,ALL,persona,14,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,91,15.38
2025-10-01,2026-04-01,6,Never monetized,Developer_IT,ALL,persona,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,91,1.1
2025-10-01,2026-04-01,6,Active,Media_Publishing,ALL,persona,30,197.90625000000000000000,381.24793799999793019000,40.92000000000000000000,497.01689148767123513332,1117.09107948766916532332,34,88.24
2025-10-01,2026-04-01,6,At-risk,Media_Publishing,ALL,persona,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,34,8.82
2025-10-01,2026-04-01,6,Churned proxy,Media_Publishing,ALL,persona,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,34,2.94
2025-10-01,2026-04-01,6,Active,Medical_Professionals,ALL,persona,13,113.00000000000000000000,233.47034999999872380000,10.40000000000000000000,482.35709606356162225400,839.22744606356034605400,14,92.86
2025-10-01,2026-04-01,6,At-risk,Medical_Professionals,ALL,persona,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,14,7.14
2025-10-01,2026-04-01,6,Active,Others,ALL,persona,157,1621.87500000000000000000,2373.48687599998720810300,491.73999999999999860000,1270.03192526465756071147,5757.13380126464476741447,191,82.2
2025-10-01,2026-04-01,6,At-risk,Others,ALL,persona,14,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,191,7.33
2025-10-01,2026-04-01,6,Churned proxy,Others,ALL,persona,20,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,191,10.47
2025-10-01,2026-04-01,6,Active,Professeur,ALL,persona,30,300.62500000000000000000,328.24493999999821340000,42.72000000000000000000,704.46889585753435828400,1376.05883585753257168400,34,88.24
2025-10-01,2026-04-01,6,Churned proxy,Professeur,ALL,persona,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,34,11.76
2025-10-01,2026-04-01,6,Active,Repair,ALL,persona,7,47.78125000000000000000,66.00373199999964271000,9.30000000000000000000,6.43768997698630313000,129.52267197698594584000,8,87.5
2025-10-01,2026-04-01,6,Churned proxy,Repair,ALL,persona,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8,12.5
2025-10-01,2026-04-01,6,Active,Restauration,ALL,persona,25,303.23333333300000000000,521.55367199999715913700,472.40000000000000000000,91.00865155671231878630,1388.19565688970947792330,28,89.29
2025-10-01,2026-04-01,6,At-risk,Restauration,ALL,persona,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,28,7.14
2025-10-01,2026-04-01,6,Churned proxy,Restauration,ALL,persona,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,28,3.57
2025-10-01,2026-04-01,6,Active,Retail,ALL,persona,131,1129.62822580546875200000,2718.55993139998522787000,220.86000000000000000000,906.08504796328764409826,4975.13320516874162396826,157,83.44
2025-10-01,2026-04-01,6,At-risk,Retail,ALL,persona,8,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,157,5.1
2025-10-01,2026-04-01,6,Churned proxy,Retail,ALL,persona,18,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,157,11.46
2025-10-01,2026-04-01,6,Active,Wholesale,ALL,persona,17,245.00000000000000000000,474.44225399999742470000,0.00000000000000000000,187.13045565479449342779,906.57270965479191812779,23,73.91
2025-10-01,2026-04-01,6,At-risk,Wholesale,ALL,persona,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,23,8.7
2025-10-01,2026-04-01,6,Churned proxy,Wholesale,ALL,persona,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,23,17.39
2025-10-01,2026-04-01,6,Active,Automobile_Trade_Repair,business,persona_x_initial_plan,5,320.00000000000000000000,133.15507199999929078300,0.00000000000000000000,22.93533469698630291973,476.09040669698559370273,5,100.0
2025-10-01,2026-04-01,6,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,13,0.00000000000000000000,76.27741199999958256000,10.40000000000000000000,64.50000744328765776650,151.17741944328724032650,15,86.67
2025-10-01,2026-04-01,6,Churned proxy,Automobile_Trade_Repair,free,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,15,13.33
2025-10-01,2026-04-01,6,Active,Automobile_Trade_Repair,plus,persona_x_initial_plan,10,220.00000000000000000000,741.54977819999598350000,281.60000000000000000000,101.05401189369864376070,1344.20379009369462726070,11,90.91
2025-10-01,2026-04-01,6,Churned proxy,Automobile_Trade_Repair,plus,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,11,9.09
2025-10-01,2026-04-01,6,Active,Automobile_Trade_Repair,start,persona_x_initial_plan,16,223.00000000000000000000,177.10601399999902950000,25.22000000000000000000,34.61316690739726611320,459.93918090739629561320,22,72.73
2025-10-01,2026-04-01,6,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,22,4.55
2025-10-01,2026-04-01,6,Churned proxy,Automobile_Trade_Repair,start,persona_x_initial_plan,5,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,22,22.73
2025-10-01,2026-04-01,6,Active,BTP,business,persona_x_initial_plan,4,251.00000000000000000000,871.08478199999513000000,0.00000000000000000000,67.85873407561644432830,1189.94351607561157432830,8,50.0
2025-10-01,2026-04-01,6,At-risk,BTP,business,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8,12.5
2025-10-01,2026-04-01,6,Churned proxy,BTP,business,persona_x_initial_plan,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8,37.5
2025-10-01,2026-04-01,6,Active,BTP,free,persona_x_initial_plan,68,35.45000000000000000000,714.07020599999609515000,105.20000000000000000000,1743.66326454520551339760,2598.38347054520160854760,73,93.15
2025-10-01,2026-04-01,6,Churned proxy,BTP,free,persona_x_initial_plan,5,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,73,6.85
2025-10-01,2026-04-01,6,Active,BTP,plus,persona_x_initial_plan,51,1191.00000000000000000000,3191.25781799998294600000,126.56000000000000000000,505.27248523068496396460,5014.09030323066790996460,68,75.0
2025-10-01,2026-04-01,6,At-risk,BTP,plus,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,68,2.94
2025-10-01,2026-04-01,6,Churned proxy,BTP,plus,persona_x_initial_plan,15,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,68,22.06
2025-10-01,2026-04-01,6,Active,BTP,start,persona_x_initial_plan,80,871.36999999999999700000,2340.30018599998733199000,315.76000000000002000000,1800.29936063232879166415,5327.72954663231614065415,91,87.91
2025-10-01,2026-04-01,6,Churned proxy,BTP,start,persona_x_initial_plan,11,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,91,12.09
2025-10-01,2026-04-01,6,Active,Bankers_Insurance,free,persona_x_initial_plan,8,0.00000000000000000000,4.75415999999997350000,4.00000000000000000000,84.82846391232877824000,93.58262391232875174000,8,100.0
2025-10-01,2026-04-01,6,Active,Bankers_Insurance,start,persona_x_initial_plan,6,80.06250000000000000000,115.43822999999936949000,0.00000000000000000000,44.84308152054795255700,240.34381152054732204700,7,85.71
2025-10-01,2026-04-01,6,Churned proxy,Bankers_Insurance,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,7,14.29
2025-10-01,2026-04-01,6,Active,Bikers_Drivers,business,persona_x_initial_plan,3,185.00000000000000000000,25.53100199999986280000,5.50000000000000000000,5.02410770684931584220,221.05510970684917864220,5,60.0
2025-10-01,2026-04-01,6,Churned proxy,Bikers_Drivers,business,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,5,40.0
2025-10-01,2026-04-01,6,Active,Bikers_Drivers,free,persona_x_initial_plan,25,11.00000000000000000000,169.34074199999908943700,136.80000000000000000000,242.85695670904108306381,559.99769870904017250081,36,69.44
2025-10-01,2026-04-01,6,At-risk,Bikers_Drivers,free,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,36,5.56
2025-10-01,2026-04-01,6,Churned proxy,Bikers_Drivers,free,persona_x_initial_plan,8,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,36,22.22
2025-10-01,2026-04-01,6,Never monetized,Bikers_Drivers,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,36,2.78
2025-10-01,2026-04-01,6,Active,Bikers_Drivers,plus,persona_x_initial_plan,16,395.00000000000000000000,1318.36318919999265429000,65.00000000000000070000,62.64956509863013731004,1841.01275429862279230004,26,61.54
2025-10-01,2026-04-01,6,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,26,3.85
2025-10-01,2026-04-01,6,Churned proxy,Bikers_Drivers,plus,persona_x_initial_plan,9,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,26,34.62
2025-10-01,2026-04-01,6,Active,Bikers_Drivers,start,persona_x_initial_plan,24,312.54625000000000000000,388.55276999999791948600,44.40000000000000000000,78.69031691561644844737,824.18933691561436793337,33,72.73
2025-10-01,2026-04-01,6,At-risk,Bikers_Drivers,start,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33,6.06
2025-10-01,2026-04-01,6,Churned proxy,Bikers_Drivers,start,persona_x_initial_plan,7,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33,21.21
2025-10-01,2026-04-01,6,Active,Cleaning_CallCenters,free,persona_x_initial_plan,4,0.00000000000000000000,9.90836999999994497000,4.00000000000000000000,28.56697047068493405000,42.47534047068487902000,4,100.0
2025-10-01,2026-04-01,6,Active,Cleaning_CallCenters,start,persona_x_initial_plan,2,11.00000000000000000000,0.28556999999999849000,0.00000000000000000000,2.00467579178082191000,13.29024579178082040000,2,100.0
2025-10-01,2026-04-01,6,Active,Consultant,business,persona_x_initial_plan,1,80.00000000000000000000,654.67213199999628000000,0.00000000000000000000,12.75371716109589000000,747.42584916109217000000,2,50.0
2025-10-01,2026-04-01,6,Churned proxy,Consultant,business,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2,50.0
2025-10-01,2026-04-01,6,Active,Consultant,free,persona_x_initial_plan,71,42.00000000000000000000,657.50340959999643110000,259.68000000000000000000,1674.39533335342463387363,2633.57874295342106497363,80,88.75
2025-10-01,2026-04-01,6,At-risk,Consultant,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,80,1.25
2025-10-01,2026-04-01,6,Churned proxy,Consultant,free,persona_x_initial_plan,8,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,80,10.0
2025-10-01,2026-04-01,6,Active,Consultant,plus,persona_x_initial_plan,12,350.00000000000000000000,486.84259799999731342000,0.00000000000000000000,405.01067968383565655700,1241.85327768383296997700,15,80.0
2025-10-01,2026-04-01,6,Churned proxy,Consultant,plus,persona_x_initial_plan,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,15,20.0
2025-10-01,2026-04-01,6,Active,Consultant,start,persona_x_initial_plan,98,982.41516129032258000000,1243.55993759999331738700,-23.80000000000000000000,3634.87344105643818654160,5837.04853994675408392860,105,93.33
2025-10-01,2026-04-01,6,At-risk,Consultant,start,persona_x_initial_plan,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,105,2.86
2025-10-01,2026-04-01,6,Churned proxy,Consultant,start,persona_x_initial_plan,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,105,3.81
2025-10-01,2026-04-01,6,Active,Developer_IT,free,persona_x_initial_plan,24,22.00000000000000000000,197.13547079999893491000,34.94000000000000000000,547.24302154136988670227,801.31849234136882161227,35,68.57
2025-10-01,2026-04-01,6,At-risk,Developer_IT,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,35,2.86
2025-10-01,2026-04-01,6,Churned proxy,Developer_IT,free,persona_x_initial_plan,10,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,35,28.57
2025-10-01,2026-04-01,6,Active,Developer_IT,plus,persona_x_initial_plan,11,263.48958333300000000000,205.09294139999888587000,0.00000000000000000000,359.64264521095892743000,828.22516994395781330000,13,84.62
2025-10-01,2026-04-01,6,Churned proxy,Developer_IT,plus,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,13,15.38
2025-10-01,2026-04-01,6,Active,Developer_IT,start,persona_x_initial_plan,38,366.00000000000000000000,547.02778499999703587000,21.24000000000000000000,862.80941336164383148900,1797.07719836164086735900,43,88.37
2025-10-01,2026-04-01,6,At-risk,Developer_IT,start,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,43,4.65
2025-10-01,2026-04-01,6,Churned proxy,Developer_IT,start,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,43,4.65
2025-10-01,2026-04-01,6,Never monetized,Developer_IT,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,43,2.33
2025-10-01,2026-04-01,6,Active,Media_Publishing,free,persona_x_initial_plan,13,0.00000000000000000000,75.77652599999959509000,40.00000000000000000000,15.89760211178082327752,131.67412811178041836752,15,86.67
2025-10-01,2026-04-01,6,At-risk,Media_Publishing,free,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,15,13.33
2025-10-01,2026-04-01,6,Active,Media_Publishing,plus,persona_x_initial_plan,1,25.00000000000000000000,133.34641199999928000000,0.00000000000000000000,51.64616508383561900000,209.99257708383489900000,1,100.0
2025-10-01,2026-04-01,6,Active,Media_Publishing,start,persona_x_initial_plan,16,172.90625000000000000000,172.12499999999905510000,0.92000000000000000000,429.47312429205479285580,775.42437429205384795580,18,88.89
2025-10-01,2026-04-01,6,At-risk,Media_Publishing,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,18,5.56
2025-10-01,2026-04-01,6,Churned proxy,Media_Publishing,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,18,5.56
2025-10-01,2026-04-01,6,Active,Medical_Professionals,free,persona_x_initial_plan,4,0.00000000000000000000,31.33472399999983100000,10.40000000000000000000,280.32659632328766810000,322.06132032328749910000,5,80.0
2025-10-01,2026-04-01,6,At-risk,Medical_Professionals,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,5,20.0
2025-10-01,2026-04-01,6,Active,Medical_Professionals,plus,persona_x_initial_plan,1,25.00000000000000000000,2.46025799999998670000,0.00000000000000000000,46.03370812438355800000,73.49396612438354470000,1,100.0
2025-10-01,2026-04-01,6,Active,Medical_Professionals,start,persona_x_initial_plan,8,88.00000000000000000000,199.67536799999890610000,0.00000000000000000000,155.99679161589039615400,443.67215961588930225400,8,100.0
2025-10-01,2026-04-01,6,Active,Others,business,persona_x_initial_plan,3,240.00000000000000000000,157.35512159999914400000,8.97999999999999860000,16.98669329808219267000,423.32181489808133527000,6,50.0
2025-10-01,2026-04-01,6,At-risk,Others,business,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,6,16.67
2025-10-01,2026-04-01,6,Churned proxy,Others,business,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,6,33.33
2025-10-01,2026-04-01,6,Active,Others,free,persona_x_initial_plan,53,36.00000000000000000000,556.32419999999699446000,267.78000000000000000000,374.41913080164387130930,1234.52333080164086576930,59,89.83
2025-10-01,2026-04-01,6,At-risk,Others,free,persona_x_initial_plan,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,59,6.78
2025-10-01,2026-04-01,6,Churned proxy,Others,free,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,59,3.39
2025-10-01,2026-04-01,6,Active,Others,plus,persona_x_initial_plan,22,500.00000000000000000000,587.79356039999685675000,10.00000000000000000000,63.90592474027398024907,1161.69948514027083699907,34,64.71
2025-10-01,2026-04-01,6,At-risk,Others,plus,persona_x_initial_plan,5,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,34,14.71
2025-10-01,2026-04-01,6,Churned proxy,Others,plus,persona_x_initial_plan,7,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,34,20.59
2025-10-01,2026-04-01,6,Active,Others,start,persona_x_initial_plan,79,845.87500000000000000000,1072.01399399999421289300,204.98000000000000000000,814.72017642465751648310,2937.58917042465172937610,92,85.87
2025-10-01,2026-04-01,6,At-risk,Others,start,persona_x_initial_plan,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,92,4.35
2025-10-01,2026-04-01,6,Churned proxy,Others,start,persona_x_initial_plan,9,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,92,9.78
2025-10-01,2026-04-01,6,Active,Professeur,free,persona_x_initial_plan,10,70.00000000000000000000,80.99092799999955300000,12.80000000000000000000,31.60550962465753266700,195.39643762465708566700,12,83.33
2025-10-01,2026-04-01,6,Churned proxy,Professeur,free,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,12,16.67
2025-10-01,2026-04-01,6,Active,Professeur,plus,persona_x_initial_plan,1,25.00000000000000000000,0.00000000000000000000,0.00000000000000000000,495.89692249589052000000,520.89692249589052000000,1,100.0
2025-10-01,2026-04-01,6,Active,Professeur,start,persona_x_initial_plan,19,205.62500000000000000000,247.25401199999866040000,29.92000000000000000000,176.96646373698630561700,659.76547573698496601700,21,90.48
2025-10-01,2026-04-01,6,Churned proxy,Professeur,start,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,21,9.52
2025-10-01,2026-04-01,6,Active,Repair,free,persona_x_initial_plan,2,0.00000000000000000000,2.32217999999998700000,0.00000000000000000000,0.17392241698630140600,2.49610241698628840600,3,66.67
2025-10-01,2026-04-01,6,Churned proxy,Repair,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3,33.33
2025-10-01,2026-04-01,6,Active,Repair,plus,persona_x_initial_plan,1,11.00000000000000000000,29.07426599999984500000,0.00000000000000000000,0.32448995890410953000,40.39875595890395453000,1,100.0
2025-10-01,2026-04-01,6,Active,Repair,start,persona_x_initial_plan,4,36.78125000000000000000,34.60728599999981071000,9.30000000000000000000,5.93927760109589219400,86.62781360109570290400,4,100.0
2025-10-01,2026-04-01,6,Active,Restauration,free,persona_x_initial_plan,7,11.00000000000000000000,84.28181399999955000000,6.40000000000000000000,5.09727865315068445110,106.77909265315023445110,9,77.78
2025-10-01,2026-04-01,6,At-risk,Restauration,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,9,11.11
2025-10-01,2026-04-01,6,Churned proxy,Restauration,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,9,11.11
2025-10-01,2026-04-01,6,Active,Restauration,plus,persona_x_initial_plan,12,239.23333333300000000000,344.44645199999812933700,462.00000000000000000000,79.98570277972601782020,1125.66548811272414715720,12,100.0
2025-10-01,2026-04-01,6,Active,Restauration,start,persona_x_initial_plan,6,53.00000000000000000000,92.82540599999947980000,4.00000000000000000000,5.92567012383561651500,155.75107612383509631500,7,85.71
2025-10-01,2026-04-01,6,At-risk,Restauration,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,7,14.29
2025-10-01,2026-04-01,6,Churned proxy,Retail,business,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1,100.0
2025-10-01,2026-04-01,6,Active,Retail,free,persona_x_initial_plan,41,38.36000000000000000000,565.41588839999697399000,74.56000000000000000000,309.82409991890406223049,988.15998831890103622049,49,83.67
2025-10-01,2026-04-01,6,At-risk,Retail,free,persona_x_initial_plan,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,49,8.16
2025-10-01,2026-04-01,6,Churned proxy,Retail,free,persona_x_initial_plan,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,49,8.16
2025-10-01,2026-04-01,6,Active,Retail,plus,persona_x_initial_plan,18,288.23333333300000000000,1365.47249399999239412000,41.10000000000000000000,296.13108770465756113330,1990.93691503764995525330,25,72.0
2025-10-01,2026-04-01,6,At-risk,Retail,plus,persona_x_initial_plan,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,25,12.0
2025-10-01,2026-04-01,6,Churned proxy,Retail,plus,persona_x_initial_plan,4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,25,16.0
2025-10-01,2026-04-01,6,Active,Retail,start,persona_x_initial_plan,72,803.03489247246875200000,787.67154899999585976000,105.20000000000000000000,300.12986033972602073447,1996.03630181219063249447,82,87.8
2025-10-01,2026-04-01,6,At-risk,Retail,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,82,1.22
2025-10-01,2026-04-01,6,Churned proxy,Retail,start,persona_x_initial_plan,9,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,82,10.98
2025-10-01,2026-04-01,6,Active,Wholesale,business,persona_x_initial_plan,1,80.00000000000000000000,3.20111999999998260000,0.00000000000000000000,2.88076994191780720000,86.08188994191778980000,1,100.0
2025-10-01,2026-04-01,6,Active,Wholesale,free,persona_x_initial_plan,3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.40308178520547949300,0.40308178520547949300,6,50.0
2025-10-01,2026-04-01,6,At-risk,Wholesale,free,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,6,16.67
2025-10-01,2026-04-01,6,Churned proxy,Wholesale,free,persona_x_initial_plan,2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,6,33.33
2025-10-01,2026-04-01,6,Active,Wholesale,plus,persona_x_initial_plan,2,50.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00344584767123287639,50.00344584767123287639,3,66.67
2025-10-01,2026-04-01,6,Churned proxy,Wholesale,plus,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3,33.33
2025-10-01,2026-04-01,6,Active,Wholesale,start,persona_x_initial_plan,11,115.00000000000000000000,471.24113399999744210000,0.00000000000000000000,183.84315807999997385840,770.08429207999741595840,13,84.62
2025-10-01,2026-04-01,6,At-risk,Wholesale,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,13,7.69
2025-10-01,2026-04-01,6,Churned proxy,Wholesale,start,persona_x_initial_plan,1,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,13,7.69
